Derivative ID,Fragment ID,Derivative Name,Fragment Name,Derivative Crystal,Fragment Crystal,Derivative Observation,Fragment Observation,SuCOS Average Score,SuCOS Feature Score,SuCOS Volume Score,Num Recapitulated Inspiration Features,Recapitulated Inspiration Feature Fraction,Num Shared Protein Interactions,Max Eyeball
102,31,A3280a,A1247a,A71EV2A-x3280,A71EV2A-x1247,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1247_A_246_1_A71EV2A-x0526+A+147+1,0.366851328667379,0.2623547961563883,0.4713478611783697,2,0.3333333333333333,2,
102,32,A3280a,A0739a,A71EV2A-x3280,A71EV2A-x0739,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0739_A_147_1_A71EV2A-x0526+A+147+1,0.1471679214250477,0.02789593355304319,0.2664399092970522,0,0.0,2,
102,34,A3280a,A1145a,A71EV2A-x3280,A71EV2A-x1145,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1145_A_147_1_A71EV2A-x3181+A+202+1,0.0,0.0,0.0,0,0.0,0,
102,35,A3280a,A0900a,A71EV2A-x3280,A71EV2A-x0900,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0900_A_147_1_A71EV2A-x0900+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,36,A3280a,A0719b,A71EV2A-x3280,A71EV2A-x0719,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0719_A_201_1_A71EV2A-x3181+A+202+1,0.0,0.0,0.0,0,0.0,0,
102,38,A3280a,A0395b,A71EV2A-x3280,A71EV2A-x0395,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0395_A_148_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
102,39,A3280a,A0375c,A71EV2A-x3280,A71EV2A-x0375,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0375_A_147_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
102,42,A3280a,A0379a,A71EV2A-x3280,A71EV2A-x0379,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0379_A_147_1_A71EV2A-x0379+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,43,A3280a,A1146a,A71EV2A-x3280,A71EV2A-x1146,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1146_A_147_1_A71EV2A-x3181+A+202+1,0.0,0.0,0.0,0,0.0,0,
102,46,A3280a,A0207a,A71EV2A-x3280,A71EV2A-x0207,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0207_A_151_1_A71EV2A-x0526+A+147+1,0.31958641719433173,0.17434524818176686,0.46482758620689657,1,0.16666666666666666,0,
102,47,A3280a,A1180a,A71EV2A-x3280,A71EV2A-x1180,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1180_A_151_1_A71EV2A-x0526+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,48,A3280a,A0228a,A71EV2A-x3280,A71EV2A-x0228,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0228_A_147_1_A71EV2A-x0525+A+246+1,0.0,0.0,0.0,0,0.0,1,
102,49,A3280a,A1169a,A71EV2A-x3280,A71EV2A-x1169,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1169_A_151_1_A71EV2A-x0526+A+147+1,0.7046674715165246,0.49447987056928133,0.9148550724637681,1,0.5,0,
102,50,A3280a,A0812a,A71EV2A-x3280,A71EV2A-x0812,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0812_A_147_1_A71EV2A-x0526+A+147+1,0.29528021633738705,0.09088808667215284,0.4996723460026212,0,0.0,2,
102,51,A3280a,A0926a,A71EV2A-x3280,A71EV2A-x0926,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0926_A_250_1_A71EV2A-x0526+A+147+1,0.3230558875993177,0.006376295037623346,0.639735480161012,0,0.0,0,
102,54,A3280a,A0333a,A71EV2A-x3280,A71EV2A-x0333,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0333_A_201_1_A71EV2A-x3181+A+202+1,0.0,0.0,0.0,0,0.0,0,
102,55,A3280a,A0432a,A71EV2A-x3280,A71EV2A-x0432,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0432_A_147_1_A71EV2A-x0432+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,56,A3280a,A0375b,A71EV2A-x3280,A71EV2A-x0375,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0375_A_301_1_A71EV2A-x0526+A+147+1,0.5101528431838264,0.33458206663553897,0.6857236197321137,1,0.25,0,NO
102,57,A3280a,A1105a,A71EV2A-x3280,A71EV2A-x1105,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1105_A_147_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
102,60,A3280a,A0571a,A71EV2A-x3280,A71EV2A-x0571,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0571_A_147_1_A71EV2A-x0517+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,61,A3280a,A0239a,A71EV2A-x3280,A71EV2A-x0239,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0239_A_147_1_A71EV2A-x0486+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,62,A3280a,A1080a,A71EV2A-x3280,A71EV2A-x1080,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1080_A_201_1_A71EV2A-x0526+A+147+1,0.0248565965583174,0.0,0.0497131931166348,0,0.0,2,
102,63,A3280a,A1255a,A71EV2A-x3280,A71EV2A-x1255,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1255_B_201_1_A71EV2A-x0526+A+147+1,0.4121938650238116,0.2510003819641081,0.5733873480835151,1,0.25,0,
102,64,A3280a,A0152b,A71EV2A-x3280,A71EV2A-x0152,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0152_A_201_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
102,66,A3280a,A0517a,A71EV2A-x3280,A71EV2A-x0517,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0517_A_147_1_A71EV2A-x0517+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,67,A3280a,A1293a,A71EV2A-x3280,A71EV2A-x1293,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1293_A_151_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
102,68,A3280a,A0554a,A71EV2A-x3280,A71EV2A-x0554,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0554_A_201_1_A71EV2A-x0526+A+147+1,0.5432388047941179,0.30337628229785046,0.7831013272903853,1,0.16666666666666666,3,MAYBE
102,71,A3280a,A0514a,A71EV2A-x3280,A71EV2A-x0514,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0514_B_151_1_A71EV2A-x0526+A+147+1,0.42230120509156294,0.270854101658092,0.5737483085250339,2,0.3333333333333333,0,
102,72,A3280a,A0911a,A71EV2A-x3280,A71EV2A-x0911,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0911_A_147_1_A71EV2A-x0526+A+147+1,0.0,0.0,0.0,0,0.0,1,
102,75,A3280a,A0469a,A71EV2A-x3280,A71EV2A-x0469,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0469_A_147_1_A71EV2A-x0525+A+246+1,0.0,0.0,0.0,0,0.0,1,
102,76,A3280a,A0446a,A71EV2A-x3280,A71EV2A-x0446,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0446_A_147_1_A71EV2A-x0526+A+147+1,0.3817089773566016,0.1393780161571357,0.6240399385560675,0,0.0,1,
102,79,A3280a,A0305a,A71EV2A-x3280,A71EV2A-x0305,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0305_A_147_1_A71EV2A-x0541+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,81,A3280a,A0515a,A71EV2A-x3280,A71EV2A-x0515,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0515_A_201_1_A71EV2A-x0526+A+147+1,0.5298988519558222,0.30382953415037117,0.7559681697612732,2,0.3333333333333333,1,
102,82,A3280a,A0556a,A71EV2A-x3280,A71EV2A-x0556,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0556_A_147_1_A71EV2A-x0526+A+147+1,0.31832859595952917,0.11264758807752177,0.5240096038415366,0,0.0,1,
102,83,A3280a,A0884a,A71EV2A-x3280,A71EV2A-x0884,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0884_A_147_1_A71EV2A-x0526+A+147+1,0.46421968589127005,0.20535787267486613,0.7230814991076739,2,0.3333333333333333,3,MAYBE
102,84,A3280a,A0278a,A71EV2A-x3280,A71EV2A-x0278,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0278_A_201_1_A71EV2A-x0525+A+246+1,0.0,0.0,0.0,0,0.0,1,
102,86,A3280a,A0488a,A71EV2A-x3280,A71EV2A-x0488,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0488_A_147_1_A71EV2A-x0488+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,87,A3280a,A1081a,A71EV2A-x3280,A71EV2A-x1081,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1081_A_147_1_A71EV2A-x0488+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,88,A3280a,A1292a,A71EV2A-x3280,A71EV2A-x1292,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1292_A_151_1_A71EV2A-x0526+A+147+1,0.3841678759545366,0.17806238890843756,0.5902733630006357,1,0.2,0,
102,89,A3280a,A0428a,A71EV2A-x3280,A71EV2A-x0428,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0428_A_147_1_A71EV2A-x0541+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,90,A3280a,A0691a,A71EV2A-x3280,A71EV2A-x0691,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0691_A_201_1_A71EV2A-x0541+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,92,A3280a,A0875a,A71EV2A-x3280,A71EV2A-x0875,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0875_A_201_1_A71EV2A-x0526+A+147+1,0.21107397878754738,0.06710001623273715,0.3550479413423576,0,0.0,3,
102,93,A3280a,A1148b,A71EV2A-x3280,A71EV2A-x1148,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1148_A_147_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
102,95,A3280a,A0229a,A71EV2A-x3280,A71EV2A-x0229,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0229_A_147_1_A71EV2A-x0525+A+246+1,0.0,0.0,0.0,0,0.0,1,
102,96,A3280a,A0528a,A71EV2A-x3280,A71EV2A-x0528,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0528_A_147_1_A71EV2A-x0526+A+147+1,0.5095587273210138,0.22550222081396828,0.7936152338280593,0,0.0,2,MAYBE
102,97,A3280a,A0416a,A71EV2A-x3280,A71EV2A-x0416,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0416_A_147_1_A71EV2A-x0526+A+147+1,0.31941130543681184,0.1367593371459759,0.5020632737276478,1,0.16666666666666666,2,
102,98,A3280a,A0351b,A71EV2A-x3280,A71EV2A-x0351,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0351_A_302_1_A71EV2A-x3181+A+202+1,0.0,0.0,0.0,0,0.0,0,
102,100,A3280a,A0354a,A71EV2A-x3280,A71EV2A-x0354,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0354_A_147_1_A71EV2A-x0541+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,101,A3280a,A0332a,A71EV2A-x3280,A71EV2A-x0332,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0332_A_147_1_A71EV2A-x0541+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,103,A3280a,A0836a,A71EV2A-x3280,A71EV2A-x0836,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0836_A_301_1_A71EV2A-x0526+A+147+1,0.34628033319926643,0.20969699541605002,0.48286367098248284,2,0.3333333333333333,2,
102,104,A3280a,A0188a,A71EV2A-x3280,A71EV2A-x0188,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0188_A_147_1_A71EV2A-x0541+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,105,A3280a,A0351c,A71EV2A-x3280,A71EV2A-x0351,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0351_A_201_1_A71EV2A-x0432+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,106,A3280a,A0473a,A71EV2A-x3280,A71EV2A-x0473,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0473_A_147_1_A71EV2A-x0526+A+147+1,0.0,0.0,0.0,0,0.0,1,
102,108,A3280a,A0717a,A71EV2A-x3280,A71EV2A-x0717,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0717_A_147_1_A71EV2A-x0541+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,109,A3280a,A0269a,A71EV2A-x3280,A71EV2A-x0269,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0269_A_147_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
102,111,A3280a,A1128a,A71EV2A-x3280,A71EV2A-x1128,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1128_A_147_1_A71EV2A-x0900+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,112,A3280a,A0853a,A71EV2A-x3280,A71EV2A-x0853,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0853_A_147_1_A71EV2A-x0526+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,114,A3280a,A0732a,A71EV2A-x3280,A71EV2A-x0732,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0732_A_201_1_A71EV2A-x0526+A+147+1,0.3209023613965012,0.1495928847867718,0.4922118380062306,2,0.2857142857142857,2,
102,115,A3280a,A0501b,A71EV2A-x3280,A71EV2A-x0501,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0501_A_152_1_A71EV2A-x0526+A+147+1,0.5024723023131199,0.20929808090954058,0.7956465237166992,0,0.0,3,MAYBE
102,116,A3280a,A0310a,A71EV2A-x3280,A71EV2A-x0310,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0310_A_147_1_A71EV2A-x0526+A+147+1,0.47398248409696037,0.21569289872937655,0.7322720694645442,1,0.2,2,NO
102,117,A3280a,A0359a,A71EV2A-x3280,A71EV2A-x0359,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0359_A_147_1_A71EV2A-x0525+A+246+1,0.0,0.0,0.0,0,0.0,0,
102,118,A3280a,A0566a,A71EV2A-x3280,A71EV2A-x0566,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0566_A_147_1_A71EV2A-x0526+A+147+1,0.44428312753463417,0.1546717908413628,0.7338944642279055,1,0.14285714285714285,2,
102,120,A3280a,A1140a,A71EV2A-x3280,A71EV2A-x1140,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1140_A_147_1_A71EV2A-x0526+A+147+1,0.21005615975948003,0.06550980905870901,0.35460251046025104,0,0.0,2,
102,121,A3280a,A1109a,A71EV2A-x3280,A71EV2A-x1109,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1109_A_147_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
102,123,A3280a,A0608a,A71EV2A-x3280,A71EV2A-x0608,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0608_A_147_1_A71EV2A-x0486+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,124,A3280a,A1145b,A71EV2A-x3280,A71EV2A-x1145,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1145_A_201_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
102,126,A3280a,A0831a,A71EV2A-x3280,A71EV2A-x0831,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0831_A_147_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
102,127,A3280a,A0525a,A71EV2A-x3280,A71EV2A-x0525,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0525_A_246_1_A71EV2A-x0525+A+246+1,0.0,0.0,0.0,0,0.0,1,
102,128,A3280a,A0395a,A71EV2A-x3280,A71EV2A-x0395,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0395_A_147_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
102,129,A3280a,A0719a,A71EV2A-x3280,A71EV2A-x0719,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0719_A_301_1_A71EV2A-x0526+A+147+1,0.28561868200307555,0.1092177035950698,0.46201966041108133,1,0.14285714285714285,2,
102,130,A3280a,A0412a,A71EV2A-x3280,A71EV2A-x0412,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0412_A_147_1_A71EV2A-x0412+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,131,A3280a,A0375a,A71EV2A-x3280,A71EV2A-x0375,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0375_A_201_1_A71EV2A-x0526+A+147+1,0.021414665801427646,0.0,0.04282933160285529,0,0.0,0,
102,132,A3280a,A1105b,A71EV2A-x3280,A71EV2A-x1105,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1105_A_148_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
102,133,A3280a,A0202a,A71EV2A-x3280,A71EV2A-x0202,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0202_A_147_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
102,134,A3280a,A0540a,A71EV2A-x3280,A71EV2A-x0540,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0540_A_147_1_A71EV2A-x0525+A+246+1,0.0,0.0,0.0,0,0.0,0,
102,135,A3280a,A0437a,A71EV2A-x3280,A71EV2A-x0437,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0437_A_250_1_A71EV2A-x0526+A+147+1,0.3616626810743581,0.05507516420730691,0.6682501979414093,0,0.0,0,
102,136,A3280a,A1180b,A71EV2A-x3280,A71EV2A-x1180,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x1180_B_151_1_A71EV2A-x0526+A+147+1,0.5225183964472464,0.12571221503332972,0.9193245778611632,1,0.25,0,
102,139,A3280a,A0586a,A71EV2A-x3280,A71EV2A-x0586,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0586_A_147_1_A71EV2A-x0541+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,141,A3280a,A0497a,A71EV2A-x3280,A71EV2A-x0497,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0497_A_147_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
102,142,A3280a,A0526a,A71EV2A-x3280,A71EV2A-x0526,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0526_A_147_1_A71EV2A-x0526+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,143,A3280a,A0451a,A71EV2A-x3280,A71EV2A-x0451,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0451_A_201_1_A71EV2A-x0526+A+147+1,0.6640719073532952,0.5029441696311688,0.8251996450754215,2,0.3333333333333333,3,YES
102,144,A3280a,A0396a,A71EV2A-x3280,A71EV2A-x0396,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0396_A_147_1_A71EV2A-x0396+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,146,A3280a,A0554b,A71EV2A-x3280,A71EV2A-x0554,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0554_A_147_1_A71EV2A-x0554+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,148,A3280a,A0387a,A71EV2A-x3280,A71EV2A-x0387,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0387_A_151_1_A71EV2A-x0526+A+147+1,0.33953912529274755,0.14700674690515858,0.5320715036803365,1,0.14285714285714285,0,
102,150,A3280a,A0341a,A71EV2A-x3280,A71EV2A-x0341,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0341_A_147_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
102,151,A3280a,A0486a,A71EV2A-x3280,A71EV2A-x0486,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0486_A_147_1_A71EV2A-x0486+A+147+1,0.0,0.0,0.0,0,0.0,0,
102,153,A3280a,A0194a,A71EV2A-x3280,A71EV2A-x0194,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0194_A_147_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
102,154,A3280a,A0152a,A71EV2A-x3280,A71EV2A-x0152,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0152_A_147_1_A71EV2A-x0525+A+246+1,0.0,0.0,0.0,0,0.0,0,
102,157,A3280a,A0863a,A71EV2A-x3280,A71EV2A-x0863,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0863_A_147_1_A71EV2A-x3181+A+202+1,0.0,0.0,0.0,0,0.0,0,
102,159,A3280a,A0443a,A71EV2A-x3280,A71EV2A-x0443,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0443_A_250_1_A71EV2A-x0526+A+147+1,0.48516904470180294,0.2042925407493615,0.7660455486542443,0,0.0,0,
102,161,A3280a,A0514b,A71EV2A-x3280,A71EV2A-x0514,A71EV2A-x3280_A_246_1_A71EV2A-x0526+A+147+1,A71EV2A-x0514_A_250_1_A71EV2A-x3181+A+202+1,0.0,0.0,0.0,0,0.0,0,
107,1,A3229a,A0278b,A71EV2A-x3229,A71EV2A-x0278,A71EV2A-x3229_A_201_1_A71EV2A-x0526+A+147+1,A71EV2A-x0278_A_147_1_A71EV2A-x0541+A+147+1,0.0,0.0,0.0,0,0.0,0,
107,4,A3229a,A0515b,A71EV2A-x3229,A71EV2A-x0515,A71EV2A-x3229_A_201_1_A71EV2A-x0526+A+147+1,A71EV2A-x0515_A_147_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
107,6,A3229a,A0365a,A71EV2A-x3229,A71EV2A-x0365,A71EV2A-x3229_A_201_1_A71EV2A-x0526+A+147+1,A71EV2A-x0365_A_201_1_A71EV2A-x0526+A+147+1,0.256402368382962,0.00974974694922341,0.5030549898167006,0,0.0,2,
107,8,A3229a,A1084a,A71EV2A-x3229,A71EV2A-x1084,A71EV2A-x3229_A_201_1_A71EV2A-x0526+A+147+1,A71EV2A-x1084_A_147_1_A71EV2A-x0488+A+147+1,0.0,0.0,0.0,0,0.0,0,
107,9,A3229a,A1081b,A71EV2A-x3229,A71EV2A-x1081,A71EV2A-x3229_A_201_1_A71EV2A-x0526+A+147+1,A71EV2A-x1081_A_201_1_A71EV2A-x1081+A+201+1,0.0,0.0,0.0,0,0.0,0,
107,11,A3229a,A0487a,A71EV2A-x3229,A71EV2A-x0487,A71EV2A-x3229_A_201_1_A71EV2A-x0526+A+147+1,A71EV2A-x0487_A_250_1_A71EV2A-x0526+A+147+1,0.3475010524270758,0.021629756646397356,0.6733723482077543,0,0.0,0,
107,12,A3229a,A0309a,A71EV2A-x3229,A71EV2A-x0309,A71EV2A-x3229_A_201_1_A71EV2A-x0526+A+147+1,A71EV2A-x0309_A_147_1_A71EV2A-x0486+A+147+1,0.0,0.0,0.0,0,0.0,0,
107,14,A3229a,A0237a,A71EV2A-x3229,A71EV2A-x0237,A71EV2A-x3229_A_201_1_A71EV2A-x0526+A+147+1,A71EV2A-x0237_A_151_1_A71EV2A-x0526+A+147+1,0.2783497841397736,0.08114520012565997,0.4755543681538873,0,0.0,0,
107,15,A3229a,A1209a,A71EV2A-x3229,A71EV2A-x1209,A71EV2A-x3229_A_201_1_A71EV2A-x0526+A+147+1,A71EV2A-x1209_A_151_1_A71EV2A-x0526+A+147+1,0.47947771518250853,0.11018077405897994,0.8487746563060371,0,0.0,0,
107,16,A3229a,A0836b,A71EV2A-x3229,A71EV2A-x0836,A71EV2A-x3229_A_201_1_A71EV2A-x0526+A+147+1,A71EV2A-x0836_A_302_1_A71EV2A-x0526+A+147+1,0.0,0.0,0.0,0,0.0,1,
107,17,A3229a,A1148a,A71EV2A-x3229,A71EV2A-x1148,A71EV2A-x3229_A_201_1_A71EV2A-x0526+A+147+1,A71EV2A-x1148_A_201_1_A71EV2A-x0526+A+147+1,0.46690785825121706,0.04165307654957617,0.8921626399528579,0,0.0,1,
107,18,A3229a,A0541a,A71EV2A-x3229,A71EV2A-x0541,A71EV2A-x3229_A_201_1_A71EV2A-x0526+A+147+1,A71EV2A-x0541_A_147_1_A71EV2A-x0541+A+147+1,0.0,0.0,0.0,0,0.0,0,
107,19,A3229a,A0875b,A71EV2A-x3229,A71EV2A-x0875,A71EV2A-x3229_A_201_1_A71EV2A-x0526+A+147+1,A71EV2A-x0875_A_147_1_A71EV2A-x0395+A+148+1,0.0,0.0,0.0,0,0.0,0,
107,20,A3229a,A0528b,A71EV2A-x3229,A71EV2A-x0528,A71EV2A-x3229_A_201_1_A71EV2A-x0526+A+147+1,A71EV2A-x0528_A_201_1_A71EV2A-x3181+A+202+1,0.0,0.0,0.0,0,0.0,0,
